system:index,area_m2,.geo
"59047,-11071",73322.42963363724,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.60292124452877,-28.7997348061405],[153.60552261159646,-28.7997348061405],[153.60552261159646,-28.797133439072834],[153.60292124452877,-28.797133439072834],[153.60292124452877,-28.7997348061405]]]}"
"59048,-11071",73322.4296326931,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.60552261159646,-28.7997348061405],[153.6081239786641,-28.7997348061405],[153.6081239786641,-28.797133439072834],[153.60552261159646,-28.797133439072834],[153.60552261159646,-28.7997348061405]]]}"
"59049,-11071",73322.42963290698,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6081239786641,-28.7997348061405],[153.6107253457318,-28.7997348061405],[153.6107253457318,-28.797133439072834],[153.6081239786641,-28.797133439072834],[153.6081239786641,-28.7997348061405]]]}"
"59050,-11071",73322.42963281074,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6107253457318,-28.7997348061405],[153.61332671279945,-28.7997348061405],[153.61332671279945,-28.797133439072834],[153.6107253457318,-28.797133439072834],[153.6107253457318,-28.7997348061405]]]}"
"59051,-11071",73322.42963286591,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.61332671279945,-28.7997348061405],[153.61592807986713,-28.7997348061405],[153.61592807986713,-28.797133439072834],[153.61332671279945,-28.797133439072834],[153.61332671279945,-28.7997348061405]]]}"
"59052,-11071",73322.42963292748,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.61592807986713,-28.7997348061405],[153.6185294469348,-28.7997348061405],[153.6185294469348,-28.797133439072834],[153.61592807986713,-28.797133439072834],[153.61592807986713,-28.7997348061405]]]}"
"59053,-11071",73322.42963200809,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6185294469348,-28.7997348061405],[153.62113081400244,-28.7997348061405],[153.62113081400244,-28.797133439072834],[153.6185294469348,-28.797133439072834],[153.6185294469348,-28.7997348061405]]]}"
"59054,-11071",73322.42963357606,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.62113081400244,-28.7997348061405],[153.62373218107012,-28.7997348061405],[153.62373218107012,-28.797133439072834],[153.62113081400244,-28.797133439072834],[153.62113081400244,-28.7997348061405]]]}"
"59055,-11071",73322.42963212391,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.62373218107012,-28.7997348061405],[153.62633354813778,-28.7997348061405],[153.62633354813778,-28.797133439072834],[153.62373218107012,-28.797133439072834],[153.62373218107012,-28.7997348061405]]]}"
"59056,-11071",73322.42963353323,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.62633354813778,-28.7997348061405],[153.62893491520546,-28.7997348061405],[153.62893491520546,-28.797133439072834],[153.62633354813778,-28.797133439072834],[153.62633354813778,-28.7997348061405]]]}"
"59057,-11071",73322.42963208293,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.62893491520546,-28.7997348061405],[153.63153628227312,-28.7997348061405],[153.63153628227312,-28.797133439072834],[153.62893491520546,-28.797133439072834],[153.62893491520546,-28.7997348061405]]]}"
"59058,-11071",73322.42963283915,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.63153628227312,-28.7997348061405],[153.63413764934077,-28.7997348061405],[153.63413764934077,-28.797133439072834],[153.63153628227312,-28.797133439072834],[153.63153628227312,-28.7997348061405]]]}"
"59059,-11071",73322.42963279686,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.63413764934077,-28.7997348061405],[153.63673901640846,-28.7997348061405],[153.63673901640846,-28.797133439072834],[153.63413764934077,-28.797133439072834],[153.63413764934077,-28.7997348061405]]]}"
"59060,-11071",73322.42963282244,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.63673901640846,-28.7997348061405],[153.6393403834761,-28.7997348061405],[153.6393403834761,-28.797133439072834],[153.63673901640846,-28.797133439072834],[153.63673901640846,-28.7997348061405]]]}"
"59061,-11071",73322.42963359116,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6393403834761,-28.7997348061405],[153.6419417505438,-28.7997348061405],[153.6419417505438,-28.797133439072834],[153.6393403834761,-28.797133439072834],[153.6393403834761,-28.7997348061405]]]}"
"59062,-11071",73322.42963212602,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6419417505438,-28.7997348061405],[153.64454311761145,-28.7997348061405],[153.64454311761145,-28.797133439072834],[153.6419417505438,-28.797133439072834],[153.6419417505438,-28.7997348061405]]]}"
"59063,-11071",73322.42963362165,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.64454311761145,-28.7997348061405],[153.64714448467913,-28.7997348061405],[153.64714448467913,-28.797133439072834],[153.64454311761145,-28.797133439072834],[153.64454311761145,-28.7997348061405]]]}"
"59064,-11071",73322.42963212806,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.64714448467913,-28.7997348061405],[153.6497458517468,-28.7997348061405],[153.6497458517468,-28.797133439072834],[153.64714448467913,-28.797133439072834],[153.64714448467913,-28.7997348061405]]]}"
"59065,-11071",73322.42963284928,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6497458517468,-28.7997348061405],[153.65234721881444,-28.7997348061405],[153.65234721881444,-28.797133439072834],[153.6497458517468,-28.797133439072834],[153.6497458517468,-28.7997348061405]]]}"
"59066,-11071",73322.42963281997,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.65234721881444,-28.7997348061405],[153.65494858588212,-28.7997348061405],[153.65494858588212,-28.797133439072834],[153.65234721881444,-28.797133439072834],[153.65234721881444,-28.7997348061405]]]}"
"59067,-11071",73322.42963281559,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.65494858588212,-28.7997348061405],[153.65754995294978,-28.7997348061405],[153.65754995294978,-28.797133439072834],[153.65494858588212,-28.797133439072834],[153.65494858588212,-28.7997348061405]]]}"
"59068,-11071",73322.42963287812,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.65754995294978,-28.7997348061405],[153.66015132001746,-28.7997348061405],[153.66015132001746,-28.797133439072834],[153.65754995294978,-28.797133439072834],[153.65754995294978,-28.7997348061405]]]}"
"59069,-11071",73322.42963287387,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.66015132001746,-28.7997348061405],[153.66275268708512,-28.7997348061405],[153.66275268708512,-28.797133439072834],[153.66015132001746,-28.797133439072834],[153.66015132001746,-28.7997348061405]]]}"
"59070,-11071",73322.42963272468,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.66275268708512,-28.7997348061405],[153.6653540541528,-28.7997348061405],[153.6653540541528,-28.797133439072834],[153.66275268708512,-28.797133439072834],[153.66275268708512,-28.7997348061405]]]}"
"59071,-11071",73322.42963287354,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6653540541528,-28.7997348061405],[153.66795542122046,-28.7997348061405],[153.66795542122046,-28.797133439072834],[153.6653540541528,-28.797133439072834],[153.6653540541528,-28.7997348061405]]]}"
"59072,-11071",73322.42963203393,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.66795542122046,-28.7997348061405],[153.6705567882881,-28.7997348061405],[153.6705567882881,-28.797133439072834],[153.66795542122046,-28.797133439072834],[153.66795542122046,-28.7997348061405]]]}"
"59073,-11071",73322.42963350589,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6705567882881,-28.7997348061405],[153.6731581553558,-28.7997348061405],[153.6731581553558,-28.797133439072834],[153.6705567882881,-28.797133439072834],[153.6705567882881,-28.7997348061405]]]}"
"59074,-11071",73322.42963222816,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.6731581553558,-28.7997348061405],[153.67575952242345,-28.7997348061405],[153.67575952242345,-28.797133439072834],[153.6731581553558,-28.797133439072834],[153.6731581553558,-28.7997348061405]]]}"
"59075,-11071",73322.42963359233,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.67575952242345,-28.7997348061405],[153.67836088949113,-28.7997348061405],[153.67836088949113,-28.797133439072834],[153.67575952242345,-28.797133439072834],[153.67575952242345,-28.7997348061405]]]}"
"59001,-11070",73324.25957999467,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.4832583594161,-28.797133439072834],[153.48585972648377,-28.797133439072834],[153.48585972648377,-28.79453207200517],[153.4832583594161,-28.79453207200517],[153.4832583594161,-28.797133439072834]]]}"
"59002,-11070",73324.25958124618,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.48585972648377,-28.797133439072834],[153.48846109355145,-28.797133439072834],[153.48846109355145,-28.79453207200517],[153.48585972648377,-28.79453207200517],[153.48585972648377,-28.797133439072834]]]}"
"59003,-11070",73324.25958061263,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.48846109355145,-28.797133439072834],[153.4910624606191,-28.797133439072834],[153.4910624606191,-28.79453207200517],[153.48846109355145,-28.79453207200517],[153.48846109355145,-28.797133439072834]]]}"
"59004,-11070",73324.2595799045,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.4910624606191,-28.797133439072834],[153.49366382768676,-28.797133439072834],[153.49366382768676,-28.79453207200517],[153.4910624606191,-28.79453207200517],[153.4910624606191,-28.797133439072834]]]}"
"59005,-11070",73324.259581275,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.49366382768676,-28.797133439072834],[153.49626519475444,-28.797133439072834],[153.49626519475444,-28.79453207200517],[153.49366382768676,-28.79453207200517],[153.49366382768676,-28.797133439072834]]]}"
"59006,-11070",73324.2595800213,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.49626519475444,-28.797133439072834],[153.4988665618221,-28.797133439072834],[153.4988665618221,-28.79453207200517],[153.49626519475444,-28.79453207200517],[153.49626519475444,-28.797133439072834]]]}"
"59007,-11070",73324.25958131802,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.4988665618221,-28.797133439072834],[153.50146792888978,-28.797133439072834],[153.50146792888978,-28.79453207200517],[153.4988665618221,-28.79453207200517],[153.4988665618221,-28.797133439072834]]]}"
"59008,-11070",73324.25957994236,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.50146792888978,-28.797133439072834],[153.50406929595744,-28.797133439072834],[153.50406929595744,-28.79453207200517],[153.50146792888978,-28.79453207200517],[153.50146792888978,-28.797133439072834]]]}"
"59009,-11070",73324.25958137677,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.50406929595744,-28.797133439072834],[153.50667066302512,-28.797133439072834],[153.50667066302512,-28.79453207200517],[153.50406929595744,-28.79453207200517],[153.50406929595744,-28.797133439072834]]]}"
"59010,-11070",73324.25957992702,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.50667066302512,-28.797133439072834],[153.50927203009277,-28.797133439072834],[153.50927203009277,-28.79453207200517],[153.50667066302512,-28.79453207200517],[153.50667066302512,-28.797133439072834]]]}"
"59011,-11070",73324.25958052688,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.50927203009277,-28.797133439072834],[153.51187339716043,-28.797133439072834],[153.51187339716043,-28.79453207200517],[153.50927203009277,-28.79453207200517],[153.50927203009277,-28.797133439072834]]]}"
"59012,-11070",73324.25958064267,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.51187339716043,-28.797133439072834],[153.5144747642281,-28.797133439072834],[153.5144747642281,-28.79453207200517],[153.51187339716043,-28.79453207200517],[153.51187339716043,-28.797133439072834]]]}"
"59013,-11070",73324.25958067738,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5144747642281,-28.797133439072834],[153.51707613129577,-28.797133439072834],[153.51707613129577,-28.79453207200517],[153.5144747642281,-28.79453207200517],[153.5144747642281,-28.797133439072834]]]}"
"59014,-11070",73324.25958062788,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.51707613129577,-28.797133439072834],[153.51967749836345,-28.797133439072834],[153.51967749836345,-28.79453207200517],[153.51707613129577,-28.79453207200517],[153.51707613129577,-28.797133439072834]]]}"
"59015,-11070",73324.2595806148,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.51967749836345,-28.797133439072834],[153.5222788654311,-28.797133439072834],[153.5222788654311,-28.79453207200517],[153.51967749836345,-28.79453207200517],[153.51967749836345,-28.797133439072834]]]}"
"59016,-11070",73324.2595813992,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[153.5222788654311,-28.797133439072834],[153.5248802324988,-28.797133439072834],[153.5248802324988,-28.79453207200517],[153.5222788654311,-28.79453207200517],[153.5222788654311,-28.797133439072834]]]}"
